problem type,benchmark set,filename,number of orders,capacity,random seed,policy,opt?,UB,LB,time [s]
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-1.txt,30,45,1,traversal,True,5.523,5522.62,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-2.txt,30,45,2,optimal,False,4.722,4700.34,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-2.txt,30,45,2,largest_gap,False,5.278,5270.5,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-2.txt,30,45,2,traversal,True,5.156,5155.52,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-3.txt,30,45,3,optimal,True,4.919,4919.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-3.txt,30,45,3,largest_gap,True,5.575,5574.94,19.707
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-3.txt,30,45,3,traversal,True,5.312,5311.85,10.06
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-4.txt,30,45,4,optimal,False,5.177,5128.35,12.692
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-4.txt,30,45,4,largest_gap,False,5.859,5852.75,278.017
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-4.txt,30,45,4,traversal,False,5.754,5716.33,24.195
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-5.txt,30,45,5,optimal,False,5.185,5156.62,22.459
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-5.txt,30,45,5,largest_gap,False,5.828,5820.0,23.485
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-5.txt,30,45,5,traversal,True,5.662,5662.0,29.993
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-6.txt,30,45,6,optimal,True,4.894,4894.0,24.691
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-6.txt,30,45,6,largest_gap,True,5.497,5497.0,6.801
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-6.txt,30,45,6,traversal,True,5.413,5413.0,3518.12
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-7.txt,30,45,7,optimal,False,4.488,4471.82,3057.95
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-7.txt,30,45,7,largest_gap,True,5.043,5042.67,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-7.txt,30,45,7,traversal,False,5.043,5028.0,166.64
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-8.txt,30,45,8,optimal,True,4.884,4884.0,170.246
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-8.txt,30,45,8,largest_gap,True,5.542,5542.0,804.926
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-8.txt,30,45,8,traversal,True,5.444,5444.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-9.txt,30,45,9,optimal,True,5.379,5379.0,25.41
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-9.txt,30,45,9,largest_gap,True,6.11,6110.0,51.256
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C45\6l-30-45-9.txt,30,45,9,traversal,True,5.851,5851.0,78.148
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-0.txt,30,60,0,optimal,False,3.948,3862.33,413.954
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-0.txt,30,60,0,largest_gap,False,4.549,4506.61,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-0.txt,30,60,0,traversal,False,4.267,4226.85,1251.84
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-1.txt,30,60,1,optimal,False,4.045,3849.63,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-1.txt,30,60,1,largest_gap,False,4.634,4504.72,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-1.txt,30,60,1,traversal,False,4.296,4168.97,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-2.txt,30,60,2,optimal,False,3.528,3500.76,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-2.txt,30,60,2,largest_gap,False,4.036,4032.98,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-2.txt,30,60,2,traversal,True,3.734,3734.0,2015.11
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-3.txt,30,60,3,optimal,True,3.452,3451.78,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-3.txt,30,60,3,largest_gap,True,4.054,4054.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-3.txt,30,60,3,traversal,True,3.714,3713.51,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-4.txt,30,60,4,optimal,False,3.972,3953.69,449.359
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-4.txt,30,60,4,largest_gap,False,4.64,4630.32,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-4.txt,30,60,4,traversal,True,4.236,4235.52,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-5.txt,30,60,5,optimal,False,4.458,4310.84,333.531
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-5.txt,30,60,5,largest_gap,False,5.085,4968.84,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-5.txt,30,60,5,traversal,False,4.661,4602.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-6.txt,30,60,6,optimal,False,3.481,3440.48,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-6.txt,30,60,6,largest_gap,False,4.007,3984.93,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-6.txt,30,60,6,traversal,True,3.656,3655.51,54.459
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-7.txt,30,60,7,optimal,False,3.884,3803.0,102.472
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-7.txt,30,60,7,largest_gap,False,4.413,4380.0,41.131
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-7.txt,30,60,7,traversal,False,4.216,4191.4,11.212
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-8.txt,30,60,8,optimal,False,3.898,3806.67,14.732
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-8.txt,30,60,8,largest_gap,False,4.53,4411.25,25.932
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-8.txt,30,60,8,traversal,False,4.256,4098.37,147.326
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-9.txt,30,60,9,optimal,False,3.509,3507.0,38.715
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-9.txt,30,60,9,largest_gap,True,4.043,4042.93,578.393
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C60\7l-30-60-9.txt,30,60,9,traversal,True,3.756,3756.0,300.433
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-0.txt,30,75,0,optimal,False,3.089,2958.38,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-0.txt,30,75,0,largest_gap,False,3.714,3573.7,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-0.txt,30,75,0,traversal,False,3.278,3154.79,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-1.txt,30,75,1,optimal,False,2.579,2513.59,1976.53
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-1.txt,30,75,1,largest_gap,False,3.05,3031.3,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-1.txt,30,75,1,traversal,False,2.655,2649.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-2.txt,30,75,2,optimal,False,3.055,3015.73,1411.54
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-2.txt,30,75,2,largest_gap,False,3.713,3693.16,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-2.txt,30,75,2,traversal,True,3.152,3151.55,1171.17
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-3.txt,30,75,3,optimal,False,3.062,2977.85,2198.24
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-3.txt,30,75,3,largest_gap,False,3.601,3571.17,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-3.txt,30,75,3,traversal,False,3.154,3152.61,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-4.txt,30,75,4,optimal,False,3.475,3051.57,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-4.txt,30,75,4,largest_gap,False,3.711,3691.28,3322.38
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-4.txt,30,75,4,traversal,True,3.284,3284.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-5.txt,30,75,5,optimal,False,3.254,3253.28,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-5.txt,30,75,5,largest_gap,False,4.032,3868.69,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-5.txt,30,75,5,traversal,False,3.487,3477.18,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-6.txt,30,75,6,optimal,False,3.033,3002.07,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-6.txt,30,75,6,largest_gap,False,3.614,3601.34,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-6.txt,30,75,6,traversal,False,3.223,3206.77,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-7.txt,30,75,7,optimal,False,3.05,2843.86,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-7.txt,30,75,7,largest_gap,False,3.538,3387.16,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-7.txt,30,75,7,traversal,False,3.19,2998.01,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-8.txt,30,75,8,optimal,False,3.0,2804.93,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-8.txt,30,75,8,largest_gap,False,3.514,3371.8,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-8.txt,30,75,8,traversal,False,3.224,2983.41,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-9.txt,30,75,9,optimal,False,2.985,2776.59,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-9.txt,30,75,9,largest_gap,False,3.389,3267.84,3600.0
OrderBatching,HENN,Instances_uniform\Instances_Largest_Gap\LG_O30_C75\8l-30-75-9.txt,30,75,9,traversal,False,3.213,3024.27,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-0.txt,30,30,0,optimal,True,7.714,7714.0,341.027
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-0.txt,30,30,0,largest_gap,True,8.421,8421.0,88.301
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-0.txt,30,30,0,traversal,True,9.299,9299.0,679.181
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-1.txt,30,30,1,optimal,True,7.353,7353.0,609.331
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-1.txt,30,30,1,largest_gap,True,8.053,8053.0,123.153
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-1.txt,30,30,1,traversal,True,8.783,8783.0,91.063
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-2.txt,30,30,2,optimal,True,9.492,9492.0,160.63
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-2.txt,30,30,2,largest_gap,True,10.24,10240.0,138.994
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-2.txt,30,30,2,traversal,True,11.367,11367.0,84.569
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-3.txt,30,30,3,optimal,True,6.972,6972.0,567.923
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-3.txt,30,30,3,largest_gap,True,7.623,7623.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-3.txt,30,30,3,traversal,True,8.125,8125.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-4.txt,30,30,4,optimal,True,6.613,6613.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-4.txt,30,30,4,largest_gap,True,7.204,7204.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-4.txt,30,30,4,traversal,True,7.816,7816.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-5.txt,30,30,5,optimal,True,6.682,6682.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-5.txt,30,30,5,largest_gap,True,7.11,7110.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-5.txt,30,30,5,traversal,True,7.752,7752.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-6.txt,30,30,6,optimal,True,6.888,6888.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-6.txt,30,30,6,largest_gap,True,7.577,7577.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-6.txt,30,30,6,traversal,True,8.205,8205.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-7.txt,30,30,7,optimal,True,7.069,7069.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-7.txt,30,30,7,largest_gap,True,7.646,7646.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-7.txt,30,30,7,traversal,True,8.26,8260.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-8.txt,30,30,8,optimal,True,5.677,5677.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-8.txt,30,30,8,largest_gap,True,6.198,6198.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-8.txt,30,30,8,traversal,True,6.538,6538.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-9.txt,30,30,9,optimal,True,7.363,7363.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-9.txt,30,30,9,largest_gap,True,7.98,7980.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C30\25s-30-30-9.txt,30,30,9,traversal,True,8.889,8889.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-0.txt,30,45,0,optimal,False,4.667,4577.9,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-0.txt,30,45,0,largest_gap,True,5.209,5208.56,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-0.txt,30,45,0,traversal,True,5.051,5050.53,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-1.txt,30,45,1,optimal,True,5.664,5664.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-1.txt,30,45,1,largest_gap,True,6.358,6358.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-1.txt,30,45,1,traversal,True,6.281,6280.6,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-2.txt,30,45,2,optimal,True,4.797,4796.67,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-2.txt,30,45,2,largest_gap,True,5.388,5388.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-2.txt,30,45,2,traversal,True,5.291,5290.57,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-3.txt,30,45,3,optimal,False,4.306,4253.56,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-3.txt,30,45,3,largest_gap,False,4.846,4843.24,31.177
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-3.txt,30,45,3,traversal,False,4.657,4643.27,698.48
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-4.txt,30,45,4,optimal,False,5.198,5183.67,110.495
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-4.txt,30,45,4,largest_gap,True,5.798,5798.0,726.79
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-4.txt,30,45,4,traversal,True,5.735,5734.57,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-5.txt,30,45,5,optimal,False,4.671,4650.33,254.907
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-5.txt,30,45,5,largest_gap,True,5.338,5337.71,696.732
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-5.txt,30,45,5,traversal,False,5.107,5101.77,255.245
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-6.txt,30,45,6,optimal,False,5.23,5223.33,263.963
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-6.txt,30,45,6,largest_gap,True,5.886,5885.86,196.737
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-6.txt,30,45,6,traversal,True,5.661,5660.67,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-7.txt,30,45,7,optimal,True,5.259,5259.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-7.txt,30,45,7,largest_gap,True,5.922,5921.94,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-7.txt,30,45,7,traversal,True,5.712,5711.53,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-8.txt,30,45,8,optimal,True,5.202,5202.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-8.txt,30,45,8,largest_gap,True,5.854,5854.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-8.txt,30,45,8,traversal,True,5.892,5891.67,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-9.txt,30,45,9,optimal,False,4.491,4467.44,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-9.txt,30,45,9,largest_gap,True,5.033,5032.85,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C45\26s-30-45-9.txt,30,45,9,traversal,True,4.982,4981.53,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-0.txt,30,60,0,optimal,False,3.905,3852.82,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-0.txt,30,60,0,largest_gap,False,4.526,4494.24,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-0.txt,30,60,0,traversal,False,4.277,4246.88,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-1.txt,30,60,1,optimal,False,3.995,3837.12,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-1.txt,30,60,1,largest_gap,False,4.611,4530.63,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-1.txt,30,60,1,traversal,False,4.238,4137.32,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-2.txt,30,60,2,optimal,True,3.334,3333.79,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-2.txt,30,60,2,largest_gap,False,3.886,3867.09,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-2.txt,30,60,2,traversal,True,3.643,3642.51,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-3.txt,30,60,3,optimal,False,3.953,3824.75,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-3.txt,30,60,3,largest_gap,True,4.365,4365.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-3.txt,30,60,3,traversal,False,4.195,4127.0,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-4.txt,30,60,4,optimal,False,3.939,3879.55,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-4.txt,30,60,4,largest_gap,False,4.499,4477.25,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-4.txt,30,60,4,traversal,False,4.159,4121.33,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-5.txt,30,60,5,optimal,False,3.411,3339.32,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-5.txt,30,60,5,largest_gap,False,3.93,3907.81,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-5.txt,30,60,5,traversal,False,3.643,3639.85,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-6.txt,30,60,6,optimal,False,3.881,3801.79,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-6.txt,30,60,6,largest_gap,False,4.431,4381.41,3600.0
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-6.txt,30,60,6,traversal,False,4.293,4252.68,78.6
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-7.txt,30,60,7,optimal,False,3.455,3446.43,379.868
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-7.txt,30,60,7,largest_gap,True,4.034,4034.0,556.582
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-7.txt,30,60,7,traversal,False,3.727,3722.38,698.919
OrderBatching,HENN,Instances_uniform\Instances_S-Shape\SS_O30_C60\27s-30-60-8.txt,30,60,8,optimal,False,3.916,3754.91,266.396
